place_name,region,menu_name,menu_price,address,url,allergy,disease,emotion_summary,top_tags,menu_id,restaurant_id,ingredient
타코 우루아판,갈월동,도리토스,8000,서울 용산구 갈월동 58-3,https://pcmap.place.naver.com/place/1604796904,없음,[],,,136,16,없음
더블랙웨일바,갈월동,피자,12000,서울 용산구 갈월동 28-12,https://pcmap.place.naver.com/place/1903881715,밀,"['당뇨', '신장질환']",,,137,17,없음
더블랙웨일바,갈월동,파스타,13000,서울 용산구 갈월동 28-12,https://pcmap.place.naver.com/place/1903881715,밀,['신장질환'],,,138,17,없음
갈월이골목,갈월동,파스타,13000,서울 용산구 갈월동 50-6,https://pcmap.place.naver.com/place/1878639835,밀,['신장질환'],,,139,18,없음
갈월이골목,갈월동,리조또,15000,서울 용산구 갈월동 50-6,https://pcmap.place.naver.com/place/1878639835,우유,[],,,140,18,없음
갈월이골목,갈월동,안심 스테이크,28000,서울 용산구 갈월동 50-6,https://pcmap.place.naver.com/place/1878639835,고기,['신장질환'],,,141,18,고기
갈월이골목,갈월동,샐러드,12000,서울 용산구 갈월동 50-6,https://pcmap.place.naver.com/place/1878639835,없음,['저혈압'],,,142,18,없음
도미노피자 후암점,갈월동,채끝스테이크 피자,27120,서울 용산구 갈월동 53-19,https://pcmap.place.naver.com/place/11781889,"밀, 고기","['당뇨', '신장질환']",,,143,19,고기
도미노피자 후암점,갈월동,치즈 피자,27120,서울 용산구 갈월동 53-19,https://pcmap.place.naver.com/place/11781889,"밀, 우유","['당뇨', '신장질환']",,,144,19,없음
도미노피자 후암점,갈월동,블랙타이거 쉬림프 피자,29520,서울 용산구 갈월동 53-19,https://pcmap.place.naver.com/place/11781889,"갑각류, 밀","['당뇨', '신장질환']",,,145,19,해산물
도미노피자 후암점,갈월동,필라델피아 치즈 스테이크 피자,23120,서울 용산구 갈월동 53-19,https://pcmap.place.naver.com/place/11781889,"밀, 고기, 우유","['당뇨', '신장질환']",,,146,19,고기
도미노피자 후암점,갈월동,소시지맥스 피자,17900,서울 용산구 갈월동 53-19,https://pcmap.place.naver.com/place/11781889,"밀, 고기","['당뇨', '신장질환']",,,147,19,고기
도미노피자 후암점,갈월동,페퍼로니 피자,20720,서울 용산구 갈월동 53-19,https://pcmap.place.naver.com/place/11781889,밀,"['당뇨', '신장질환']",,,148,19,없음
도미노피자 후암점,갈월동,맥콘 베이컨 피자,24720,서울 용산구 갈월동 53-19,https://pcmap.place.naver.com/place/11781889,"밀, 고기","['당뇨', '고혈압', '신장질환']",,,149,19,고기
도미노피자 후암점,갈월동,웨스트 스테이크 피자,31120,서울 용산구 갈월동 53-19,https://pcmap.place.naver.com/place/11781889,"밀, 고기","['당뇨', '신장질환']",,,150,19,고기
도미노피자 후암점,갈월동,포테이토 피자,22320,서울 용산구 갈월동 53-19,https://pcmap.place.naver.com/place/11781889,밀,"['당뇨', '신장질환']",,,151,19,없음
퍼즈남영,갈월동,우니 들기름 콜드파스타,23000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,"밀, 땅콩/대두",['신장질환'],,,152,20,없음
퍼즈남영,갈월동,육회 단새우 타르타르,24000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,"갑각류, 고기",['신장질환'],,,153,20,"고기, 해산물"
퍼즈남영,갈월동,뽈뽀,27000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,없음,[],,,154,20,없음
퍼즈남영,갈월동,채끝등심,45000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,고기,['신장질환'],,,155,20,고기
퍼즈남영,갈월동,마리네이드 토마토,9000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,없음,['저혈압'],,,156,20,없음
퍼즈남영,갈월동,스파이시 보드카,21000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,밀,['신장질환'],,,157,20,없음
퍼즈남영,갈월동,라구 볼로녜제,23000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,없음,[],,,158,20,없음
퍼즈남영,갈월동,피스타치오,20000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,없음,[],,,159,20,없음
퍼즈남영,갈월동,우니버터 명란,21000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,우유,"['당뇨', '신장질환']",,,160,20,없음
퍼즈남영,갈월동,다리살 가라아게,20000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,갑각류,[],,,161,20,해산물
퍼즈남영,갈월동,마라크림새우,20000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,"갑각류, 우유",[],,,162,20,해산물
퍼즈남영,갈월동,브리치즈,17000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,우유,[],,,163,20,없음
퍼즈남영,갈월동,부라타치즈와 과일,17000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,우유,[],,,164,20,없음
퍼즈남영,갈월동,리코타 올리브 파스타,10000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,"밀, 우유",['신장질환'],,,165,20,없음
퍼즈남영,갈월동,트러플 프라이즈,9000,서울 용산구 갈월동 90-15,https://pcmap.place.naver.com/place/1564455980,없음,[],,,166,20,없음
스톤스,갈월동,레몬 크림 뇨끼,20000,서울 용산구 갈월동 7-171,https://pcmap.place.naver.com/place/1137897225,우유,[],,,167,21,없음
스톤스,갈월동,새우타코,8000,서울 용산구 갈월동 7-171,https://pcmap.place.naver.com/place/1137897225,"갑각류, 밀",['신장질환'],,,168,21,해산물
스톤스,갈월동,연어 삼발크림 파스타,22000,서울 용산구 갈월동 7-171,https://pcmap.place.naver.com/place/1137897225,"밀, 우유",['신장질환'],,,169,21,없음
스톤스,갈월동,전복 내장 파스타,22000,서울 용산구 갈월동 7-171,https://pcmap.place.naver.com/place/1137897225,"달걀, 밀",['신장질환'],,,170,21,"내장, 해산물"
스톤스,갈월동,오리가슴살 스테이크,24000,서울 용산구 갈월동 7-171,https://pcmap.place.naver.com/place/1137897225,고기,['신장질환'],,,171,21,고기
스톤스,갈월동,오겹살 포르게타,25000,서울 용산구 갈월동 7-171,https://pcmap.place.naver.com/place/1137897225,"갑각류, 고기",[],,,172,21,"고기, 해산물"
한강로칼국수,갈월동,백합칼국수,9500,서울 용산구 갈월동 59-4,https://pcmap.place.naver.com/place/1361722409,밀,"['저혈압', '신장질환']",,,173,22,없음
한강로칼국수,갈월동,비빔칼국수,10000,서울 용산구 갈월동 59-4,https://pcmap.place.naver.com/place/1361722409,밀,"['저혈압', '신장질환']",,,174,22,없음
한강로칼국수,갈월동,얼큰알곤이칼국수,12000,서울 용산구 갈월동 59-4,https://pcmap.place.naver.com/place/1361722409,밀,"['저혈압', '신장질환']",,,175,22,없음
한강로칼국수,갈월동,마제칼국수,12000,서울 용산구 갈월동 59-4,https://pcmap.place.naver.com/place/1361722409,밀,"['저혈압', '신장질환']",,,176,22,없음
한강로칼국수,갈월동,오징어순대,22000,서울 용산구 갈월동 59-4,https://pcmap.place.naver.com/place/1361722409,고기,['신장질환'],,,177,22,"고기, 해산물"
한강로칼국수,갈월동,보쌈,32000,서울 용산구 갈월동 59-4,https://pcmap.place.naver.com/place/1361722409,고기,['신장질환'],,,178,22,고기
한강로칼국수,갈월동,미나리새우,16000,서울 용산구 갈월동 59-4,https://pcmap.place.naver.com/place/1361722409,갑각류,[],,,179,22,해산물
한강로칼국수,갈월동,칼국수보쌈정식,16500,서울 용산구 갈월동 59-4,https://pcmap.place.naver.com/place/1361722409,"밀, 고기","['저혈압', '신장질환']",,,180,22,고기
한강로칼국수,갈월동,얼큰알곤이탕,35000,서울 용산구 갈월동 59-4,https://pcmap.place.naver.com/place/1361722409,없음,['신장질환'],,,181,22,없음
남영동양문,갈월동,소갈비살,12000,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,고기,['신장질환'],,,182,23,고기
남영동양문,갈월동,생소갈비,59000,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,고기,['신장질환'],,,183,23,고기
남영동양문,갈월동,백골라면,8000,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,밀,"['당뇨', '고혈압', '신장질환']",,,184,23,없음
남영동양문,갈월동,양념 소갈비,49900,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,고기,['신장질환'],,,185,23,고기
남영동양문,갈월동,한우숯불차돌,26000,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,고기,['신장질환'],,,186,23,고기
남영동양문,갈월동,숯불 껍데기,8900,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,고기,['신장질환'],,,187,23,고기
남영동양문,갈월동,함박스테이크,9000,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,고기,['신장질환'],,,188,23,고기
남영동양문,갈월동,석박지 볶음밥,6000,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,없음,[],,,189,23,없음
남영동양문,갈월동,폭탄계란찜,5000,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,"달걀, 고기",['신장질환'],,,190,23,고기
남영동양문,갈월동,된장찌개,6000,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,땅콩/대두,"['고혈압', '신장질환']",,,191,23,없음
남영동양문,갈월동,칡냉면,6000,서울 용산구 갈월동 89-34,https://pcmap.place.naver.com/place/1134380329,밀,['신장질환'],,,192,23,없음
원동미나리삼겹살,갈월동,생삼겹살,37000,서울 용산구 갈월동 92-13,https://pcmap.place.naver.com/place/1993434921,고기,"['고혈압', '신장질환']",,,193,24,고기
원동미나리삼겹살,갈월동,한우차돌,24000,서울 용산구 갈월동 92-13,https://pcmap.place.naver.com/place/1993434921,고기,['신장질환'],,,194,24,고기
원동미나리삼겹살,갈월동,대패삼겹살,30000,서울 용산구 갈월동 92-13,https://pcmap.place.naver.com/place/1993434921,고기,"['고혈압', '신장질환']",,,195,24,고기
원동미나리삼겹살,갈월동,오이소박이냉국수,8000,서울 용산구 갈월동 92-13,https://pcmap.place.naver.com/place/1993434921,"밀, 고기","['저혈압', '신장질환']",,,196,24,고기
원동미나리삼겹살,갈월동,대패가브리살,19000,서울 용산구 갈월동 92-13,https://pcmap.place.naver.com/place/1993434921,없음,[],,,197,24,없음
원동미나리삼겹살,갈월동,차돌된장찌개,8000,서울 용산구 갈월동 92-13,https://pcmap.place.naver.com/place/1993434921,"땅콩/대두, 고기","['고혈압', '신장질환']",,,198,24,고기
원동미나리삼겹살,갈월동,밀떡볶이,7000,서울 용산구 갈월동 92-13,https://pcmap.place.naver.com/place/1993434921,밀,"['당뇨', '저혈압', '신장질환']",,,199,24,없음
원동미나리삼겹살,갈월동,쌀국수,8000,서울 용산구 갈월동 92-13,https://pcmap.place.naver.com/place/1993434921,밀,"['당뇨', '저혈압', '신장질환']",,,200,24,고수
대관령목장,갈월동,소고기 무한리필,25900,서울 용산구 갈월동 87-14,https://pcmap.place.naver.com/place/18128511,고기,['신장질환'],,,201,25,고기
대관령목장,갈월동,돼지고기 무한리필,13900,서울 용산구 갈월동 87-14,https://pcmap.place.naver.com/place/18128511,고기,['신장질환'],,,202,25,고기
대관령목장,갈월동,생등심,12000,서울 용산구 갈월동 87-14,https://pcmap.place.naver.com/place/18128511,고기,['신장질환'],,,203,25,고기
대관령목장,갈월동,돼지한마리,16500,서울 용산구 갈월동 87-14,https://pcmap.place.naver.com/place/18128511,고기,['신장질환'],,,204,25,고기
대관령목장,갈월동,꽃등심,15000,서울 용산구 갈월동 87-14,https://pcmap.place.naver.com/place/18128511,고기,['신장질환'],,,205,25,고기
대관령목장,갈월동,차돌박이,9900,서울 용산구 갈월동 87-14,https://pcmap.place.naver.com/place/18128511,고기,['신장질환'],,,206,25,고기
대관령목장,갈월동,한우 육회,15000,서울 용산구 갈월동 87-14,https://pcmap.place.naver.com/place/18128511,고기,['신장질환'],,,207,25,고기
대관령목장,갈월동,한우 육사시미,20000,서울 용산구 갈월동 87-14,https://pcmap.place.naver.com/place/18128511,고기,['신장질환'],,,208,25,고기
제일어버이순대,갈월동,순대국,10000,서울 용산구 갈월동 98-52,https://pcmap.place.naver.com/place/21660890,고기,"['고혈압', '신장질환']",,,209,26,고기
제일어버이순대,갈월동,술국,30000,서울 용산구 갈월동 98-52,https://pcmap.place.naver.com/place/21660890,없음,[],,,210,26,없음
제일어버이순대,갈월동,모듬순대,21000,서울 용산구 갈월동 98-52,https://pcmap.place.naver.com/place/21660890,고기,['신장질환'],,,211,26,고기
제일어버이순대,갈월동,머리고기,21000,서울 용산구 갈월동 98-52,https://pcmap.place.naver.com/place/21660890,없음,[],,,212,26,없음
제일어버이순대,갈월동,뼈해장국,10000,서울 용산구 갈월동 98-52,https://pcmap.place.naver.com/place/21660890,없음,['고혈압'],,,213,26,없음
제일어버이순대,갈월동,우렁순대국,13000,서울 용산구 갈월동 98-52,https://pcmap.place.naver.com/place/21660890,고기,"['고혈압', '신장질환']",,,214,26,고기
제일어버이순대,갈월동,왕순대,23000,서울 용산구 갈월동 98-52,https://pcmap.place.naver.com/place/21660890,고기,['신장질환'],,,215,26,고기
제일어버이순대,갈월동,오소리감투,20000,서울 용산구 갈월동 98-52,https://pcmap.place.naver.com/place/21660890,고기,['신장질환'],,,216,26,고기
제일어버이순대,갈월동,순대정식,11000,서울 용산구 갈월동 98-52,https://pcmap.place.naver.com/place/21660890,고기,['신장질환'],,,217,26,고기
라화쿵부 숙대점,갈월동,마라탕,7000,서울 용산구 갈월동 90-17,https://pcmap.place.naver.com/place/1565109720,밀,"['고혈압', '신장질환']",,,218,27,없음
라화쿵부 숙대점,갈월동,마라샹궈,16000,서울 용산구 갈월동 90-17,https://pcmap.place.naver.com/place/1565109720,없음,[],,,219,27,없음
라화쿵부 숙대점,갈월동,쌀국수,9000,서울 용산구 갈월동 90-17,https://pcmap.place.naver.com/place/1565109720,밀,"['당뇨', '저혈압', '신장질환']",,,220,27,고수
워크샵서울,갈월동,오향장육,38900,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,없음,[],,,221,28,없음
워크샵서울,갈월동,차오미엔,13500,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,없음,[],,,222,28,없음
워크샵서울,갈월동,유린기,28000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,없음,[],,,223,28,없음
워크샵서울,갈월동,깐풍기,28000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,없음,['신장질환'],,,224,28,고기
워크샵서울,갈월동,오뎅탕,25000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,없음,['신장질환'],,,225,28,없음
워크샵서울,갈월동,백합탕,22000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,없음,['신장질환'],,,226,28,없음
워크샵서울,갈월동,바지락볶음,18000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,없음,[],,,227,28,해산물
워크샵서울,갈월동,미나리새우전,25000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,"달걀, 갑각류",[],,,228,28,해산물
워크샵서울,갈월동,야키소바,18000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,고기,['신장질환'],,,229,28,고기
워크샵서울,갈월동,해물 누룽지탕,48000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,없음,['신장질환'],,,230,28,해산물
워크샵서울,갈월동,깐풍새우,25000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,갑각류,[],,,231,28,해산물
워크샵서울,갈월동,크림새우,25000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,"갑각류, 우유",[],,,232,28,해산물
워크샵서울,갈월동,해물 매운 짬뽕,20000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,밀,"['고혈압', '신장질환']",,,233,28,해산물
워크샵서울,갈월동,나가사키짬뽕,20000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,밀,"['고혈압', '신장질환']",,,234,28,없음
워크샵서울,갈월동,칠리새우,25000,서울 용산구 갈월동 3-3,https://pcmap.place.naver.com/place/1642455858,갑각류,[],,,235,28,해산물
부자반점,갈월동,짜장면,6000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,밀,"['고혈압', '신장질환']",,,236,29,없음
부자반점,갈월동,짬뽕,7000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,밀,"['고혈압', '신장질환']",,,237,29,없음
부자반점,갈월동,우동,7000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,밀,"['당뇨', '고혈압', '신장질환']",,,238,29,없음
부자반점,갈월동,쟁반짜장,10000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,밀,"['고혈압', '신장질환']",,,239,29,없음
부자반점,갈월동,볶음밥,7000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,없음,[],,,240,29,없음
부자반점,갈월동,탕수육과 양장피,40000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,"밀, 고기",['신장질환'],,,241,29,고기
부자반점,갈월동,탕수육과 팔보채,40000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,"밀, 고기",['신장질환'],,,242,29,고기
부자반점,갈월동,미니 탕수육,10000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,"밀, 고기",['신장질환'],,,243,29,고기
부자반점,갈월동,탕수육과 짜장면,21000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,"밀, 고기","['고혈압', '신장질환']",,,244,29,고기
부자반점,갈월동,깐풍기와 짜장면,25000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,밀,"['고혈압', '신장질환']",,,245,29,고기
부자반점,갈월동,양장피와 짜장면,30000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,밀,"['고혈압', '신장질환']",,,246,29,없음
부자반점,갈월동,팔보채와 짜장면,35000,서울 용산구 갈월동 89-14,https://pcmap.place.naver.com/place/1648554774,밀,"['고혈압', '신장질환']",,,247,29,없음
다복향마라탕,갈월동,마라탕,12000,,,밀,"['고혈압', '신장질환']",,,248,30,없음
다복향마라탕,갈월동,마라샹궈,18000,,,없음,[],,,249,30,없음
다복향마라탕,갈월동,꿔바로우,11000,,,밀,['신장질환'],,,250,30,없음
다복향마라탕,갈월동,크림새우,12000,,,"갑각류, 우유",[],,,251,30,해산물
다복향마라탕,갈월동,계란볶음밥,7000,,,"달걀, 고기",['신장질환'],,,252,30,고기
마구로참치1980,갈월동,생참치스페셜,58000,서울 용산구 갈월동 101-49,https://pcmap.place.naver.com/place/1052201746,없음,[],,,253,31,없음
마구로참치1980,갈월동,보리굴비정식,30000,서울 용산구 갈월동 101-49,https://pcmap.place.naver.com/place/1052201746,없음,[],,,254,31,없음
마구로참치1980,갈월동,참치갈비구이,15000,서울 용산구 갈월동 101-49,https://pcmap.place.naver.com/place/1052201746,고기,['신장질환'],,,255,31,고기
마구로참치1980,갈월동,복지리탕,15000,서울 용산구 갈월동 101-49,https://pcmap.place.naver.com/place/1052201746,없음,['신장질환'],,,256,31,없음
마구로참치1980,갈월동,우니,45000,서울 용산구 갈월동 101-49,https://pcmap.place.naver.com/place/1052201746,없음,[],,,257,31,없음
마구로참치1980,갈월동,참치초밥,20000,서울 용산구 갈월동 101-49,https://pcmap.place.naver.com/place/1052201746,없음,[],,,258,31,없음
마구로참치1980,갈월동,혼마구로초밥,32000,서울 용산구 갈월동 101-49,https://pcmap.place.naver.com/place/1052201746,없음,[],,,259,31,없음
마구로참치1980,갈월동,한치회덮밥,12000,서울 용산구 갈월동 101-49,https://pcmap.place.naver.com/place/1052201746,없음,[],,,260,31,없음
철길우동까스,갈월동,우동,7000,서울 용산구 갈월동 69-68,https://pcmap.place.naver.com/place/1584543298,밀,"['당뇨', '고혈압', '신장질환']",,,261,32,없음
철길우동까스,갈월동,어묵우동,8000,서울 용산구 갈월동 69-68,https://pcmap.place.naver.com/place/1584543298,"밀, 땅콩/대두","['당뇨', '고혈압', '신장질환']",,,262,32,없음
철길우동까스,갈월동,돈까스,11000,서울 용산구 갈월동 69-68,https://pcmap.place.naver.com/place/1584543298,"밀, 고기",['신장질환'],,,263,32,고기
철길우동까스,갈월동,치킨까스,12000,서울 용산구 갈월동 69-68,https://pcmap.place.naver.com/place/1584543298,"밀, 고기",['신장질환'],,,264,32,고기
철길우동까스,갈월동,튀김무침만두,6000,서울 용산구 갈월동 69-68,https://pcmap.place.naver.com/place/1584543298,밀,['신장질환'],,,265,32,없음
철길우동까스,갈월동,우삼겹 국물떡볶이,16000,서울 용산구 갈월동 69-68,https://pcmap.place.naver.com/place/1584543298,"밀, 고기","['당뇨', '고혈압', '저혈압', '신장질환']",,,266,32,고기
철길우동까스,갈월동,연유메론,7000,서울 용산구 갈월동 69-68,https://pcmap.place.naver.com/place/1584543298,우유,['당뇨'],,,267,32,없음
마이프렌드쎄르지오,갈월동,치즈 플레이트,20000,서울 용산구 갈월동 59-8,https://pcmap.place.naver.com/place/1699102118,우유,[],,,268,33,없음
마이프렌드쎄르지오,갈월동,하몽 플레이트,15000,서울 용산구 갈월동 59-8,https://pcmap.place.naver.com/place/1699102118,없음,[],,,269,33,없음
마이프렌드쎄르지오,갈월동,불고기타파스,18000,서울 용산구 갈월동 59-8,https://pcmap.place.naver.com/place/1699102118,고기,"['고혈압', '신장질환']",,,270,33,고기
